iter	Logloss
365	0.0009691628721
366	0.0009691598006
367	0.000969162038
368	0.0009691634119
369	0.0009691572885
370	0.0009691583679
371	0.0009691531572
372	0.0009691508511
373	0.0009691466609
374	0.0009669786542
375	0.0009669803813
376	0.0009669754747
377	0.0009669667018
378	0.0009669671336
379	0.0009669671336
380	0.0009669760831
381	0.0009669660051
382	0.0009669660542
383	0.0009669711275
384	0.0009669619915
385	0.0009669640425
386	0.0009669630514
387	0.0009669587887
388	0.0009669578663
389	0.0009669568653
390	0.0009669543532
391	0.0009669532934
392	0.0009669453153
393	0.0009669412723
394	0.0009669450995
395	0.0009669450995
396	0.000966943549
397	0.0009669425579
398	0.0009669326761
399	0.0009669370233
400	0.0009669356887
401	0.0009669276714
402	0.0009669284565
403	0.0009669290845
404	0.0009669228826
405	0.0009669277892
406	0.000966927534
407	0.0009669243546
408	0.0009669115682
409	0.0009669147083
410	0.0009669126318
411	0.0009669118822
412	0.0009669087654
413	0.0009669115033
414	0.0009669088635
415	0.0009669051836
416	0.0009669019649
417	0.0009669019649
418	0.0009669044084
419	0.0009668931626
420	0.0009668931626
421	0.0009669040159
422	0.0009668949388
423	0.000966895557
424	0.0009669031523
425	0.000966876349
426	0.0009668844878
427	0.0009668796145
428	0.0009668861893
429	0.0009668884267
430	0.0009668828725
431	0.0009668791533
432	0.0009668768276
433	0.0009668751103
434	0.0009668791239
435	0.0009668792122
436	0.0009668789178
437	0.0009668743645
438	0.0009668735304
439	0.0009668764449
440	0.0009668714501
441	0.0009668705571
442	0.0009668680155
443	0.0009668655131
444	0.0009668704001
445	0.0009668677015
446	0.0009668688768
447	0.0009668605062
448	0.0009668617525
449	0.0009668619488
450	0.0009668528913
451	0.0009668548245
452	0.0009668500651
453	0.0009668516548
454	0.0009668542651
455	0.0009668510366
456	0.0009668561885
457	0.0009668426464
458	0.0009668560118
459	0.0009668517492
460	0.0009668485403
461	0.000966845302
462	0.0009668446543
463	0.0009668446445
464	0.0009668423973
465	0.0009668438791
466	0.0009668398067
467	0.0009668443501
468	0.0009668356852
469	0.0009668375595
470	0.0009668347235
471	0.0009668385898
472	0.0009668385212
473	0.0009668385702
474	0.0009668380992
475	0.0009668368431
476	0.000966837481
477	0.0009668288749
478	0.0009668177763
479	0.0009668200235
480	0.0009668146656
481	0.0009668163436
482	0.0009668082576
483	0.0009668105358
484	0.0009668142942
485	0.0009668063554
486	0.0009667965227
487	0.0009667998592
488	0.0009668042751
489	0.0009667961204
490	0.0009667979849
491	0.0009667953746
492	0.000966799555
493	0.0009667962872
494	0.0009667924405
495	0.0009667918026
496	0.0009667887115
497	0.000966785954
498	0.0009667911157
499	0.0009667925484
500	0.0009667900952
501	0.000966783226
502	0.0009667867685
503	0.0009667847863
504	0.0009667876223
505	0.0009667876223
506	0.0009667840601
507	0.0009667835498
508	0.0009667850905
509	0.0009667860522
510	0.0009667852437
511	0.0009667819661
512	0.0009667784629
513	0.0009667817699
514	0.0009667782372
515	0.0009667762942
516	0.0009667760194
517	0.0009667748909
518	0.0009667743316
519	0.0009667683773
520	0.0009667705558
521	0.0009667667287
522	0.0009667709483
523	0.0009667648249
524	0.0009667652469
525	0.0009667685637
526	0.0009667674979
527	0.0009667608642
528	0.000966761875
529	0.0009667649857
530	0.0009667665166
531	0.0009667641418
532	0.0009667656432
533	0.0009667592745
534	0.0009667721297
535	0.0009667619633
536	0.0009667639455
537	0.0009667594119
538	0.0009667602068
539	0.0009667574198
540	0.0009667647404
541	0.0009667642301
542	0.000966759353
543	0.0009667564091
544	0.0009667634451
545	0.0009667444371
546	0.0009667568998
547	0.0009667583521
548	0.0009667536418
549	0.0009667508451
550	0.00096675111
551	0.00096675111
552	0.00096675111
553	0.00096675111
554	0.00096675111
555	0.00096675111
556	0.00096675111
557	0.00096675111
558	0.00096675111
559	0.00096675111
560	0.00096675111
561	0.00096675111
562	0.00096675111
563	0.00096675111
564	0.00096675111
565	0.00096675111
566	0.00096675111
567	0.00096675111
568	0.00096675111
569	0.00096675111
570	0.00096675111
571	0.00096675111
572	0.00096675111
573	0.00096675111
574	0.00096675111
575	0.00096675111
576	0.00096675111
577	0.00096675111
578	0.00096675111
579	0.00096675111
580	0.00096675111
581	0.00096675111
582	0.00096675111
583	0.00096675111
584	0.00096675111
585	0.00096675111
586	0.00096675111
587	0.00096675111
588	0.00096675111
589	0.00096675111
590	0.00096675111
591	0.00096675111
592	0.00096675111
593	0.00096675111
594	0.00096675111
595	0.00096675111
596	0.00096675111
597	0.00096675111
598	0.00096675111
599	0.00096675111
600	0.00096675111
601	0.00096675111
602	0.00096675111
603	0.00096675111
604	0.00096675111
605	0.00096675111
606	0.00096675111
607	0.00096675111
608	0.00096675111
609	0.00096675111
610	0.00096675111
611	0.00096675111
612	0.00096675111
613	0.00096675111
614	0.00096675111
615	0.00096675111
616	0.00096675111
617	0.00096675111
618	0.00096675111
619	0.00096675111
620	0.00096675111
621	0.00096675111
622	0.00096675111
623	0.00096675111
624	0.00096675111
625	0.00096675111
626	0.00096675111
627	0.00096675111
628	0.00096675111
629	0.00096675111
630	0.00096675111
631	0.00096675111
632	0.00096675111
633	0.00096675111
634	0.00096675111
635	0.00096675111
636	0.00096675111
637	0.00096675111
638	0.00096675111
639	0.00096675111
640	0.00096675111
641	0.00096675111
642	0.00096675111
643	0.00096675111
644	0.00096675111
645	0.00096675111
646	0.00096675111
647	0.00096675111
648	0.00096675111
649	0.00096675111
650	0.00096675111
651	0.00096675111
652	0.00096675111
653	0.00096675111
654	0.00096675111
655	0.00096675111
656	0.00096675111
657	0.00096675111
658	0.00096675111
659	0.00096675111
660	0.00096675111
661	0.00096675111
662	0.00096675111
663	0.00096675111
664	0.00096675111
665	0.00096675111
666	0.00096675111
667	0.00096675111
668	0.00096675111
669	0.00096675111
670	0.00096675111
671	0.00096675111
672	0.00096675111
673	0.00096675111
674	0.00096675111
675	0.00096675111
676	0.00096675111
677	0.00096675111
678	0.00096675111
679	0.00096675111
680	0.00096675111
681	0.00096675111
682	0.00096675111
683	0.00096675111
684	0.00096675111
685	0.00096675111
686	0.00096675111
687	0.00096675111
688	0.00096675111
689	0.00096675111
690	0.00096675111
691	0.00096675111
692	0.00096675111
693	0.00096675111
694	0.00096675111
695	0.00096675111
696	0.00096675111
697	0.00096675111
698	0.00096675111
699	0.00096675111
700	0.00096675111
701	0.00096675111
702	0.00096675111
703	0.00096675111
704	0.00096675111
705	0.00096675111
706	0.00096675111
707	0.00096675111
708	0.00096675111
709	0.00096675111
710	0.00096675111
711	0.00096675111
712	0.00096675111
713	0.00096675111
714	0.00096675111
715	0.00096675111
716	0.00096675111
717	0.00096675111
718	0.00096675111
719	0.00096675111
720	0.00096675111
721	0.00096675111
722	0.00096675111
723	0.00096675111
724	0.00096675111
725	0.00096675111
726	0.00096675111
727	0.00096675111
728	0.00096675111
729	0.00096675111
730	0.00096675111
731	0.00096675111
732	0.00096675111
733	0.00096675111
734	0.00096675111
735	0.00096675111
736	0.00096675111
737	0.00096675111
738	0.00096675111
739	0.00096675111
740	0.00096675111
741	0.00096675111
742	0.00096675111
743	0.00096675111
744	0.00096675111
745	0.00096675111
746	0.00096675111
747	0.00096675111
748	0.00096675111
749	0.00096675111
750	0.00096675111
751	0.00096675111
752	0.00096675111
753	0.00096675111
754	0.00096675111
755	0.00096675111
756	0.00096675111
757	0.00096675111
758	0.00096675111
759	0.00096675111
760	0.00096675111
761	0.00096675111
762	0.00096675111
763	0.00096675111
764	0.00096675111
765	0.00096675111
766	0.00096675111
767	0.00096675111
768	0.00096675111
769	0.00096675111
770	0.00096675111
771	0.00096675111
772	0.00096675111
773	0.00096675111
774	0.00096675111
775	0.00096675111
776	0.00096675111
777	0.00096675111
778	0.00096675111
779	0.00096675111
780	0.00096675111
781	0.00096675111
782	0.00096675111
783	0.00096675111
784	0.00096675111
785	0.00096675111
786	0.00096675111
787	0.00096675111
788	0.00096675111
789	0.00096675111
790	0.00096675111
791	0.00096675111
792	0.00096675111
793	0.00096675111
794	0.00096675111
795	0.00096675111
796	0.00096675111
797	0.00096675111
798	0.00096675111
799	0.00096675111
800	0.00096675111
801	0.00096675111
802	0.00096675111
803	0.00096675111
804	0.00096675111
805	0.00096675111
806	0.00096675111
807	0.00096675111
808	0.00096675111
809	0.00096675111
810	0.00096675111
811	0.00096675111
812	0.00096675111
813	0.00096675111
814	0.00096675111
815	0.00096675111
816	0.00096675111
817	0.00096675111
818	0.00096675111
819	0.00096675111
820	0.00096675111
821	0.00096675111
822	0.00096675111
823	0.00096675111
824	0.00096675111
825	0.00096675111
826	0.00096675111
827	0.00096675111
828	0.00096675111
829	0.00096675111
830	0.00096675111
831	0.0009667410418
832	0.0009667410418
833	0.0009667410418
834	0.0009667410418
835	0.0009667410418
836	0.0009667410418
837	0.0009667410418
838	0.0009667410418
839	0.0009667410418
840	0.0009667410418
841	0.0009667410418
842	0.0009667410418
843	0.0009667410418
844	0.0009667410418
845	0.0009667410418
846	0.0009667410418
847	0.0009667410418
848	0.0009667410418
849	0.0009667410418
850	0.0009667410418
851	0.0009667410418
852	0.0009667410418
853	0.0009667410418
854	0.0009667410418
855	0.0009667410418
856	0.0009667410418
857	0.0009667410418
858	0.0009667410418
859	0.0009667410418
860	0.0009667410418
861	0.0009667410418
862	0.0009667410418
863	0.0009667410418
864	0.0009667410418
865	0.0009667410418
866	0.0009667410418
867	0.0009667410418
868	0.0009667410418
869	0.0009667410418
870	0.0009667410418
871	0.0009667410418
872	0.0009667410418
873	0.0009667410418
874	0.0009667410418
875	0.0009667410418
876	0.0009667410418
877	0.0009667410418
878	0.0009667410418
879	0.0009667410418
880	0.0009667410418
881	0.0009667410418
882	0.0009667410418
883	0.0009667410418
884	0.0009667410418
885	0.0009667410418
886	0.0009667410418
887	0.0009667410418
888	0.0009667410418
889	0.0009667410418
890	0.0009667410418
891	0.0009667410418
892	0.0009667410418
893	0.0009667410418
894	0.0009667410418
895	0.0009667410418
896	0.0009667410418
897	0.0009667410418
898	0.0009667410418
899	0.0009667410418
900	0.0009667410418
901	0.0009667410418
902	0.0009667410418
903	0.0009667410418
904	0.0009667410418
905	0.0009667410418
906	0.0009667410418
907	0.0009667410418
908	0.0009667410418
909	0.0009667410418
910	0.0009667410418
911	0.0009667410418
912	0.0009667410418
913	0.0009667410418
914	0.0009667410418
915	0.0009667410418
916	0.0009667410418
917	0.0009667410418
918	0.0009667410418
919	0.0009667410418
920	0.0009667410418
921	0.0009667410418
922	0.0009667410418
923	0.0009667410418
924	0.0009667410418
925	0.0009667410418
926	0.0009667410418
927	0.0009667410418
928	0.0009667410418
929	0.0009667410418
930	0.0009667410418
931	0.0009667410418
932	0.0009667410418
933	0.0009667410418
934	0.0009667410418
935	0.0009667410418
936	0.0009667410418
937	0.0009667410418
938	0.0009667410418
939	0.0009667410418
940	0.0009667410418
941	0.0009667410418
942	0.0009667410418
943	0.0009667410418
944	0.0009667410418
945	0.0009667410418
946	0.0009667410418
947	0.0009667410418
948	0.0009667410418
949	0.0009667410418
950	0.0009667410418
951	0.0009667410418
952	0.0009667410418
953	0.0009667410418
954	0.0009667410418
955	0.0009667410418
956	0.0009667410418
957	0.0009667410418
958	0.0009667410418
959	0.0009667410418
960	0.0009667410418
961	0.0009667410418
962	0.0009667410418
963	0.0009667410418
964	0.0009667410418
965	0.0009667410418
966	0.0009667410418
967	0.0009667410418
968	0.0009667410418
969	0.0009667410418
970	0.0009667410418
971	0.0009667410418
972	0.0009667410418
973	0.0009667410418
974	0.0009667410418
975	0.0009667410418
976	0.0009667410418
977	0.0009667410418
978	0.0009667410418
979	0.0009667410418
980	0.0009667410418
981	0.0009667410418
982	0.0009667410418
983	0.0009667410418
984	0.0009667410418
985	0.0009667410418
986	0.0009667410418
987	0.0009667410418
988	0.0009667410418
989	0.0009667410418
990	0.0009667410418
991	0.0009667410418
992	0.0009667410418
993	0.0009667410418
994	0.0009667410418
995	0.0009667410418
996	0.0009667410418
997	0.0009667410418
998	0.0009667410418
999	0.0009667410418
